mc_run_id,grouping,mean_ghgs,mean_land,mean_watscar,mean_eut,mean_ghgs_ch4,mean_ghgs_n2o,mean_bio,mean_watuse,mean_acid,sd_ghgs,sd_land,sd_watscar,sd_eut,sd_ghgs_ch4,sd_ghgs_n2o,sd_bio,sd_watuse,sd_acid,n_participants,sex,diet_group,age_group
207,veggie_female_50-59,4.494438034,6.081318069,14915.14897,19.2223247,0.711638486,0.251761999,221.2441881,443.4069163,22.17824451,1.710721251,2.033189548,6447.46268,6.763578407,0.38120222,0.090121805,113.2754644,166.9132239,8.317181042,1203,female,veggie,50-59
207,veggie_female_60-69,4.511219644,6.254727065,15236.55222,18.75109378,0.746729435,0.251853403,227.1444847,453.0158468,22.4631051,1.68319823,2.026100676,6942.221599,6.380351072,0.387080063,0.093858195,112.3909584,164.503177,8.127618235,536,female,veggie,60-69
207,veggie_female_70-79,4.46909711,6.545236116,15191.88568,18.31599274,0.786967201,0.25710513,244.5495168,455.3484357,22.34867322,1.615543514,2.170938546,5913.339907,5.692876247,0.423558687,0.083643732,124.1258483,148.8026446,8.028561192,289,female,veggie,70-79
207,veggie_male_20-29,5.113654764,6.916722429,14058.89672,23.66138311,0.882096385,0.276881226,257.9252495,504.3129442,23.839449,1.948391896,2.404965238,5359.575683,8.270700333,0.496296874,0.093267402,135.5402362,185.8333265,9.396817508,646,male,veggie,20-29
207,veggie_male_30-39,5.008765515,6.803741186,13982.60273,22.82239146,0.824370208,0.26483,247.9465981,474.7746413,23.79869778,1.975241502,2.363715631,5931.637475,7.885085381,0.471783267,0.086145494,127.0888805,171.1608312,9.416588247,1221,male,veggie,30-39
207,veggie_male_40-49,4.805105309,6.599438136,14222.26018,21.42076549,0.773512473,0.258971953,239.1174227,457.8676132,22.69494538,1.81844046,2.257963046,5566.266811,8.264556657,0.439093783,0.089971628,125.0131723,161.0494581,8.766034077,961,male,veggie,40-49
207,veggie_male_50-59,4.67335702,6.458753578,13574.95132,20.65257554,0.728788054,0.252240613,231.0477438,432.2070425,22.23568024,1.848182096,2.216037217,5343.721592,8.746681566,0.416053466,0.086470612,118.1092145,145.4519406,8.933229225,426,male,veggie,50-59
207,veggie_male_60-69,4.556007702,6.517386744,14578.52375,19.04824627,0.736141778,0.256940406,235.8606874,449.7879667,22.01773959,1.715389106,2.150188186,7932.356632,6.616033232,0.418009989,0.088733349,118.8083601,182.5779404,8.301743613,229,male,veggie,60-69
207,veggie_male_70-79,4.812342776,6.924621274,14694.12319,20.45282117,0.81902994,0.270307749,265.6969192,458.9631045,23.06464957,1.974148559,2.493660036,6758.481244,9.669458072,0.513289522,0.098253784,154.2117882,164.9084445,9.391436734,158,male,veggie,70-79
208,fish_female_20-29,5.150091317,5.392119869,17078.43497,22.30875858,0.693948921,0.281294315,191.9527137,647.5550014,23.96194938,1.778585802,1.946015089,6993.369967,7.839166021,0.320259634,0.119100232,94.23312636,219.5677333,8.893219702,1329,female,fish,20-29
208,fish_female_30-39,5.122049655,5.373809564,17071.32724,21.85846213,0.673510999,0.265607009,179.3029261,644.8227884,24.23772301,1.663974058,1.778841462,7023.057954,7.401027526,0.291729209,0.104340248,82.14867091,223.5126112,8.370863269,2024,female,fish,30-39
208,fish_female_40-49,5.094795715,5.435210777,16601.76486,21.51313432,0.661808028,0.254049645,175.7689684,627.724891,24.50970641,1.654011249,1.784324793,6596.297918,7.202109989,0.277714391,0.095175342,79.60557441,207.6570412,8.662699775,1689,female,fish,40-49
208,fish_female_50-59,5.018286689,5.385854589,17325.46369,21.98526555,0.658005348,0.249972629,165.1876796,639.6971463,24.68083288,1.75328227,1.824082587,7690.884535,9.151511246,0.301708989,0.092627547,65.4235877,249.0359837,9.305751916,946,female,fish,50-59
208,fish_female_60-69,5.218109233,5.626938093,17146.55902,22.73431654,0.689003665,0.260763328,174.8176162,652.8838853,25.62837592,1.762171845,1.913204072,6354.811021,8.186976371,0.308940998,0.095399597,68.39310337,214.5530381,9.171551552,492,female,fish,60-69
208,fish_female_70-79,5.037665195,5.704440229,17031.86032,21.91075921,0.673331697,0.266874758,179.1195875,647.7434108,24.65951477,1.614848682,1.829901991,6816.383097,7.842634006,0.264705592,0.09570059,65.63393782,220.1967986,8.789074881,195,female,fish,70-79
208,fish_male_20-29,6.092670838,6.042949064,19174.60535,25.30831453,0.77926401,0.332988834,215.14583,778.6423184,27.45344699,1.943653183,1.862218405,9208.247527,9.378455468,0.319988904,0.126386067,95.42729944,309.2950753,9.55055632,163,male,fish,20-29
208,fish_male_30-39,5.630236058,5.724075146,18445.65267,23.60348806,0.708364625,0.302731755,201.3022865,740.5262525,25.77924474,1.841132844,1.963217918,7611.081093,8.298071733,0.308619775,0.123944827,105.0032889,268.88092,8.951871622,412,male,fish,30-39
208,fish_male_40-49,5.438448084,5.669871612,16859.6986,22.41730804,0.692742697,0.281887425,185.9334958,689.9894669,24.91473336,1.734274344,1.849648022,6455.649126,7.101981861,0.306905253,0.105402188,83.13657254,246.6525951,8.650206768,432,male,fish,40-49
208,fish_male_50-59,5.274786335,5.509671231,17375.86702,22.31190024,0.667830114,0.264973374,171.5116657,686.7199036,24.96316355,1.829630756,1.769794535,8030.688624,7.902459542,0.277884323,0.089295969,69.61489328,247.7463234,9.077504704,214,male,fish,50-59
208,fish_male_60-69,5.27604255,5.730168654,17275.26575,22.3166622,0.708868064,0.285841718,182.2823413,681.6208635,24.80221792,2.120653326,2.464402577,6344.214128,9.131209364,0.425753582,0.145901017,93.02512229,229.3885514,10.01207657,159,male,fish,60-69
208,fish_male_70-79,5.395807169,6.123913797,18023.88513,23.8608596,0.729820869,0.295614497,192.8051256,701.6695293,25.73463813,1.692536098,1.93528954,7250.949186,9.460619486,0.302355709,0.11482611,69.82932795,276.0357282,8.207157304,68,male,fish,70-79
208,meat <50_female_20-29,5.689357092,6.280405541,17051.81733,22.74780931,0.903788745,0.366261247,208.3136936,638.4534051,26.89249698,1.690825546,2.03243495,8299.412054,6.902318217,0.329353208,0.136678438,108.413459,230.286803,8.306940272,764,female,meat50,20-29
208,meat <50_female_30-39,5.73772374,6.268435373,17383.10031,23.23742846,0.901699543,0.344387272,191.0506715,644.796692,27.56009295,1.720988349,1.955827061,7024.49047,7.222361241,0.328887403,0.111240185,84.75825856,217.8184688,8.709942193,1483,female,meat50,30-39
208,meat <50_female_40-49,5.826577587,6.492580492,16840.30751,23.40526109,0.942911322,0.34561412,189.2473753,627.546324,28.18806374,1.625424496,1.966178772,6776.286418,7.081966963,0.333358688,0.108340088,75.86950816,208.3937905,8.126060203,2093,female,meat50,40-49
208,meat <50_female_50-59,5.96192842,6.614212795,17130.1362,24.25538301,0.978837924,0.345402164,187.099812,627.2085872,29.32668885,1.654784869,1.995547252,7026.952358,7.307670452,0.339731436,0.110423513,78.92718235,207.095396,8.280832763,1698,female,meat50,50-59
208,meat <50_female_60-69,6.077313114,6.806738653,16754.52028,24.7845114,0.999964699,0.345673284,189.303704,629.1969434,30.16075919,1.592223848,2.003399723,6309.857486,6.893856418,0.328221152,0.104208208,67.26514807,212.2794583,8.185163853,1047,female,meat50,60-69
208,meat <50_female_70-79,6.024071436,6.705094952,16962.21237,24.76728515,1.002876699,0.346452883,186.6940418,627.8778521,29.89640057,1.798886764,2.079680641,6136.906486,7.713959847,0.365524712,0.116550398,63.0098778,195.3067272,8.958330641,381,female,meat50,70-79
208,meat <50_male_20-29,6.299710615,6.718468651,16619.94557,24.02191999,1.001457491,0.421872493,226.6460184,667.043141,28.69795043,1.824496353,1.896488202,6273.622552,7.326949636,0.32068139,0.153902553,135.3246508,211.6971993,8.44653689,131,male,meat50,20-29
208,meat <50_male_30-39,6.292802294,6.614156774,18072.12291,24.90795697,0.961143395,0.378861661,208.3029703,715.5802376,29.47771026,1.9256269,1.976437348,7948.804075,9.10786386,0.351783567,0.137111289,98.66533417,261.5364384,9.352417562,370,male,meat50,30-39
208,meat <50_male_40-49,6.19993089,6.704972433,16618.59997,23.97681144,0.96252247,0.362944868,196.6854485,662.3695494,29.19462573,1.829878955,1.995227629,6363.119727,7.160491506,0.341120274,0.113068412,81.84235557,215.2103251,8.819445396,448,male,meat50,40-49
208,meat <50_male_50-59,6.200278316,6.873773509,16738.74106,24.17959112,0.994129892,0.36651188,199.3673274,650.3382262,29.76485043,1.677027406,1.995916103,7666.702915,6.584747732,0.333661791,0.112754643,80.16410759,204.3045036,8.406233996,410,male,meat50,50-59
208,meat <50_male_60-69,6.144906054,6.962175823,16466.50057,24.6581219,1.021700131,0.371660921,194.5279979,641.356581,29.64211502,1.695834028,2.138899278,6739.067713,7.645272369,0.342664312,0.116980158,76.27786784,223.0960019,8.103716078,364,male,meat50,60-69
208,meat <50_male_70-79,6.343770955,7.208789773,16668.03646,25.57822617,1.061110121,0.369090049,205.353021,659.3367581,30.76102177,1.757706909,2.222831306,6202.414994,6.735216573,0.349225107,0.119446222,79.86666189,209.1782336,8.397210445,143,male,meat50,70-79
208,meat 100+_female_20-29,10.71310508,13.71736806,22625.9062,36.66880141,2.385761346,0.87556459,325.5738531,821.0473215,50.11109122,3.110216656,5.189451488,8364.265319,9.978038923,1.083122469,0.330367612,104.7117521,235.7725334,12.40531846,393,female,meat100,20-29
208,meat 100+_female_30-39,10.80246031,14.05466905,22141.57363,36.32573824,2.459157017,0.86211127,318.7392722,803.3796854,49.90107315,3.117810194,5.376764401,7098.641986,9.689207571,1.077538279,0.317259691,109.7783748,223.4518363,11.48346753,778,female,meat100,30-39
208,meat 100+_female_40-49,11.51895493,15.59581525,21033.98482,37.12763107,2.777148394,0.918153746,327.6586955,775.2975198,52.02145284,3.267967939,5.776841462,6743.661182,9.916978385,1.17177466,0.32702712,98.40253491,210.0848029,11.87897176,1935,female,meat100,40-49
208,meat 100+_female_50-59,11.80139238,16.16266574,21019.45291,38.14740292,2.880526916,0.915610811,327.329386,777.1261564,53.42727498,3.180999998,5.651310196,6634.55179,9.587189454,1.137962323,0.310888323,96.53741601,209.8976307,11.83591965,1753,female,meat100,50-59
208,meat 100+_female_60-69,11.7124038,16.09583338,21127.21482,38.17522072,2.867500205,0.909948656,320.1689071,775.5676349,53.07883785,3.587447425,6.589930307,7331.791566,10.26690328,1.320665415,0.36205667,94.82472984,222.2885523,12.57184926,843,female,meat100,60-69
208,meat 100+_female_70-79,12.2415653,16.84882289,21474.51579,39.16179639,3.046507405,0.947661773,332.9594312,797.1517901,54.96093656,4.40359028,7.777737628,6442.846055,10.80412913,1.639514399,0.431915217,111.2959745,216.9599506,15.3672891,274,female,meat100,70-79
208,meat 100+_male_20-29,12.88235705,16.13437937,23076.39447,43.03831187,2.902832018,1.104858425,377.5573063,910.7104017,58.131275,3.917675783,6.452531684,7651.792875,14.04962931,1.298851363,0.440727937,134.5194695,264.9821021,16.26529113,132,male,meat100,20-29
208,meat 100+_male_30-39,11.6251989,14.89738894,23349.87195,39.02560614,2.645610441,0.973899847,344.8531058,889.1260319,51.97117455,3.551635319,6.019743555,9256.369539,10.7844331,1.250363089,0.358170625,111.2108026,293.6200209,13.87681199,260,male,meat100,30-39
208,meat 100+_male_40-49,11.8062086,15.7004241,20874.76793,38.54207556,2.786121425,0.967049089,339.6483159,803.4893856,52.10556827,3.221040942,5.467623888,6334.803129,10.20746662,1.095719985,0.310750051,113.8115572,205.075668,11.78314387,616,male,meat100,40-49
208,meat 100+_male_50-59,11.9163962,16.06946136,20721.33819,38.91625756,2.848634048,0.95235542,325.8650434,794.290981,52.92532243,3.397862244,5.887340205,6453.050401,10.54278407,1.197371984,0.349032774,96.86126429,213.7262743,12.53138118,591,male,meat100,50-59
208,meat 100+_male_60-69,11.64148576,15.94777013,20985.26359,39.06837167,2.808564165,0.924262219,322.680158,798.2121721,52.38753256,3.223189316,5.776617291,6607.670791,9.980042049,1.153050858,0.3262407,92.07062887,219.0176767,11.87819702,543,male,meat100,60-69
208,meat 100+_male_70-79,12.4544271,17.366828,21511.72535,40.66547054,3.076782608,0.99669614,347.595474,830.5104769,54.6069722,4.343167915,7.991455908,6194.267048,10.54310908,1.580946837,0.430341314,127.4366233,224.8696456,14.05086045,168,male,meat100,70-79
208,meat50-99_female_20-29,7.394335693,8.476171839,19435.51141,28.30214439,1.342748683,0.520408407,242.1544051,717.4461526,35.7930949,1.883762266,2.721097211,8117.807824,7.676459757,0.519579663,0.170019918,94.50242663,236.0532682,8.504707153,669,female,meat,20-29
208,meat50-99_female_30-39,7.586155398,8.750789355,18953.81412,28.4689756,1.411268167,0.520940342,241.931737,698.573046,36.50042739,1.902400756,2.819379413,6427.322398,7.168097058,0.548306788,0.17255256,90.36216639,206.2693322,8.311268737,1350,female,meat,30-39
208,meat50-99_female_40-49,7.85120824,9.394296457,18508.84298,28.91647984,1.532820994,0.533821556,241.7591979,683.3365187,37.73021243,1.961717742,3.059838501,6551.89051,7.190391621,0.599012469,0.177298617,84.33813635,202.830638,8.467817336,2710,female,meat,40-49
208,meat50-99_female_50-59,7.910861715,9.540331502,18277.37573,29.32263414,1.562122124,0.523498459,236.2713982,673.5016792,38.37163234,2.043307202,3.325708176,6265.055111,7.06073874,0.656555404,0.183661594,74.9555002,192.0016855,8.452501711,2682,female,meat,50-59
208,meat50-99_female_60-69,7.894137722,9.414610484,18500.67197,30.12849637,1.529144301,0.514203033,236.382818,684.2361056,38.70965302,1.964534873,3.230454579,5970.018941,7.216818988,0.617144186,0.180065221,73.25184644,195.5084181,8.36342638,1456,female,meat,60-69
208,meat50-99_female_70-79,7.950011246,9.788548512,18551.1357,30.21456451,1.568616301,0.536660996,245.1906608,702.2474586,38.34164719,2.070042554,3.611079633,5997.012221,7.027011286,0.680317823,0.186563478,79.91774317,204.345463,8.479332288,450,female,meat,70-79
208,meat50-99_male_20-29,8.10838588,8.722351085,19452.05992,30.17089314,1.417640481,0.577648811,273.2823434,775.117963,37.90123397,2.029438104,2.461282975,6428.338922,8.046027739,0.490852093,0.196963085,142.9122978,213.7904855,9.267766445,151,male,meat,20-29
208,meat50-99_male_30-39,8.082017232,9.150501874,19734.14891,30.27832585,1.459255,0.568779549,258.3158803,772.5027639,38.22757043,2.052003093,2.645299621,7192.112486,8.04452052,0.525076654,0.179058754,104.034465,238.4135791,9.55483535,304,male,meat,30-39
208,meat50-99_male_40-49,8.207885021,9.769894709,18096.48793,29.41917997,1.576708156,0.585504493,260.1603973,709.1155627,38.21581138,2.006135236,3.093260849,6210.878697,7.172222164,0.583359561,0.191253546,104.1287463,211.8953385,8.406747072,663,male,meat,40-49
208,meat50-99_male_50-59,8.097942336,9.756984536,18096.17721,29.69278988,1.583253193,0.558520394,241.5541303,696.6213471,38.14675233,2.119886381,3.342687998,5915.314786,7.364721916,0.643253165,0.196448985,95.73909027,192.3522578,8.765241397,671,male,meat,50-59
208,meat50-99_male_60-69,8.217630934,9.977797984,17862.59395,30.34484328,1.602931222,0.555398891,246.0137387,698.9755089,38.64885134,2.033706155,3.320065616,5861.401337,7.217470213,0.622307302,0.181429583,80.65126138,206.9677253,8.534393843,634,male,meat,60-69
208,meat50-99_male_70-79,8.348836335,10.41951204,18223.38613,30.69566493,1.717287188,0.584262303,249.6694247,717.9915579,38.18078489,2.223680767,3.691266395,5541.304697,7.425265392,0.718312139,0.194311457,80.9725251,194.4588911,8.665460396,231,male,meat,70-79
208,vegan_female_20-29,2.198821726,3.207987782,13728.19398,8.715438088,0.124137706,0.17492881,86.07454868,464.3763954,9.209648833,0.837836844,1.206836975,7218.456309,3.087668158,0.101597246,0.069654379,52.03686005,216.3018823,3.816053343,487,female,vegan,20-29
208,vegan_female_30-39,2.38243869,3.397726464,13680.33477,9.102852421,0.137800506,0.18598308,99.34536757,475.4044682,9.728715731,0.935026504,1.252758314,5909.676714,3.414827959,0.124745699,0.080941786,66.06760757,203.4637259,4.055392177,376,female,vegan,30-39
208,vegan_female_40-49,2.472138143,3.609114517,14116.69301,9.414808596,0.15418003,0.191230503,99.72451743,497.2372888,10.63052256,1.021477939,1.439240272,8335.853332,3.493471129,0.14510563,0.094121169,74.59987765,251.7388725,4.782716437,219,female,vegan,40-49
208,vegan_female_50-59,2.228441631,3.561289618,14630.95383,8.686125987,0.124441623,0.179135445,93.44731041,451.4252659,9.826690417,0.799362539,1.390507171,7337.444401,3.034272911,0.109899958,0.070000482,47.76390603,178.4819838,4.169355255,106,female,vegan,50-59
208,vegan_female_60-69,2.329933124,3.817275274,14978.46826,9.287533209,0.122283192,0.17694985,96.67950506,469.2682632,10.36251568,0.916096535,1.769012002,7023.633678,3.555464293,0.127494524,0.075085905,46.26133658,195.1878922,4.830642282,81,female,vegan,60-69
208,vegan_female_70-79,2.658702012,3.847615574,17454.9151,9.933079126,0.156081673,0.188109436,108.7600254,599.0503016,11.22604291,1.264026381,1.837786926,14630.33664,4.796182663,0.137895566,0.083067616,51.87850967,351.0670397,6.198830947,25,female,vegan,70-79
208,vegan_male_20-29,2.668399476,3.700480486,16765.81016,10.5079919,0.154993725,0.212864009,100.3355717,593.3721159,11.1327503,1.273419489,1.642584635,7832.494984,4.369354376,0.316328708,0.176931715,58.38121002,252.4005555,6.201182986,198,male,vegan,20-29
208,vegan_male_30-39,2.496364456,3.470657922,15106.59057,9.396958297,0.127385235,0.186967239,96.58982898,532.7366756,10.45704631,0.883803838,1.250844069,7325.71871,2.929234111,0.086772053,0.080880317,56.01929299,238.5490483,3.74869598,251,male,vegan,30-39
208,vegan_male_40-49,2.519889726,3.6081296,13407.70312,9.443693595,0.13579237,0.197982132,105.3546346,504.6723955,10.43101287,0.974018304,1.36632192,5617.072379,3.358873653,0.119768503,0.090051545,66.50619832,211.2883905,4.25498117,165,male,vegan,40-49
208,vegan_male_50-59,2.249191513,3.476840048,14261.58526,8.951543982,0.125557579,0.175581083,90.78441992,470.2835024,9.713995356,0.638938277,1.204602856,6026.578021,2.708314672,0.08078007,0.060180887,39.00217714,174.1235049,2.949655493,62,male,vegan,50-59
208,vegan_male_60-69,2.211364872,3.567868842,16297.65629,8.584786542,0.102465846,0.175574384,97.60702898,568.2200117,9.990319825,0.716924856,1.574337498,9500.96939,2.679296702,0.079626323,0.074451154,55.79414833,255.1175951,3.039201597,52,male,vegan,60-69
208,vegan_male_70-79,2.516596692,3.703793304,14971.59146,9.422695135,0.138140053,0.188375584,98.82184427,516.069562,10.70698392,1.063291803,1.455815672,6649.660138,3.110148238,0.13673884,0.077811745,55.44518097,185.7185627,5.051937688,19,male,vegan,70-79
208,veggie_female_20-29,4.520392115,5.211488761,13404.82349,16.72707738,0.597416976,0.249904997,189.9229135,506.1746367,21.04795666,1.59054795,1.802099801,5856.399022,5.471194956,0.277174927,0.107566051,92.28042207,174.7272255,8.087694249,3752,female,veggie,20-29
208,veggie_female_30-39,4.515686653,5.259684363,13426.01758,16.57720866,0.586329875,0.240989197,184.5144241,508.8518666,21.32509617,1.588219466,1.794370566,5922.13374,5.509636334,0.270769663,0.101058487,91.10962639,173.4981243,8.097230216,3634,female,veggie,30-39
208,veggie_female_40-49,4.462122705,5.303058373,13283.65226,16.4095142,0.573948119,0.227615301,173.6084399,497.8206197,21.54506982,1.597376132,1.827070992,5515.618212,5.53707673,0.273338715,0.090971296,79.3420534,168.5340518,8.414688949,2696,female,veggie,40-49
208,veggie_female_50-59,4.403050701,5.290003184,13761.90546,16.22984339,0.55336936,0.219667579,167.7058821,503.8418986,21.67897566,1.619350855,1.84478702,6026.150306,5.689117093,0.263851337,0.086918379,76.33185006,173.2961655,8.502524173,1203,female,veggie,50-59
208,veggie_female_60-69,4.516526896,5.420352812,13670.69023,16.52170238,0.583341534,0.227420237,173.5605416,515.4943778,22.26979564,1.588318991,1.839973139,5208.852906,5.564537873,0.266927732,0.089552254,69.16412021,178.7138366,8.464321632,536,female,veggie,60-69
208,veggie_female_70-79,4.471519903,5.549565831,13957.44204,16.46762927,0.598591,0.238281829,178.0739572,521.7110837,22.20856947,1.601473439,1.868027547,4872.263048,5.432013178,0.268557179,0.092805952,73.41392727,155.6281367,8.39206277,289,female,veggie,70-79
208,veggie_male_20-29,5.212969428,5.678599716,14531.89092,18.72930149,0.675969758,0.283989959,210.3815499,579.153612,23.85725726,1.947054736,1.903460264,6824.817041,6.47736255,0.328722267,0.125104975,116.1193471,207.0316957,9.761499462,646,male,veggie,20-29
208,veggie_male_30-39,5.06962077,5.595730264,14420.0929,18.04981456,0.638843777,0.27537918,206.8676096,572.0675567,23.46225083,1.981993055,1.942464137,6575.591974,6.473493832,0.323194938,0.124191302,119.1130877,198.0854911,9.859245726,1221,male,veggie,30-39
208,veggie_male_40-49,4.779516556,5.473024986,14097.63474,17.12869302,0.594534868,0.254520555,184.937903,556.7601891,22.25886021,1.831532862,1.985972966,7257.172666,6.00906093,0.308042776,0.115340078,103.1662657,202.1431139,9.008426487,961,male,veggie,40-49
208,veggie_male_50-59,4.522293359,5.375184047,14429.09122,16.43376945,0.563999344,0.243124462,172.6683576,542.3334084,21.43753535,1.734103488,1.982273447,7872.4135,5.700377874,0.302350013,0.110114551,86.37738174,196.7397677,8.60053372,426,male,veggie,50-59
208,veggie_male_60-69,4.465389646,5.484718752,14354.9768,16.26891696,0.57028438,0.250379983,177.630841,560.4143338,21.39053566,1.628333527,1.966425182,5608.29282,5.504751663,0.286108368,0.103288683,79.80416989,199.3712482,8.332900231,229,male,veggie,60-69
208,veggie_male_70-79,4.640937127,5.687560868,16128.80955,16.95672866,0.610317621,0.257218884,182.8645502,594.7319658,22.17212537,1.76154318,2.042946516,10503.4992,5.963267938,0.303045257,0.107722291,84.52581082,250.1299335,9.057604091,158,male,veggie,70-79
209,fish_female_20-29,4.798847359,6.15802506,12208.56411,18.57842633,0.77612066,0.415891205,219.1136051,483.722804,21.3692645,1.893836447,4.659017288,4301.32287,6.266126501,0.419215873,0.203707339,124.6444247,169.1598219,8.045984681,1329,female,fish,20-29
209,fish_female_30-39,4.709930496,6.10476875,12495.12339,18.24459205,0.759285176,0.401627252,207.4429291,482.0563458,21.52390207,1.727194506,4.347325996,4155.167755,5.84937937,0.380738503,0.18741166,114.987167,164.2019887,7.55669167,2024,female,fish,30-39
