Diet Group,Sex,Age Group,Mean Acid,Mean Bio,Mean Eut,Mean Ghgs,Mean Ghgs Ch4,Mean Ghgs N2O,Mean Land,Mean Watscar,Mean Watuse
Vegan,male,40-49,11.25995666,88.5726148,9.360823299,2.322356089,0.12168957,0.167590809,3.783668676,18312.24994,478.9698002
Vegan,male,40-49,10.76219442,139.8424618,10.53607104,2.615086265,0.157019533,0.233379912,4.179520655,18207.29727,440.7141149
Vegan,male,40-49,10.57588023,202.8645672,9.893098181,2.892642953,0.224207009,0.273018514,5.042846596,12431.70122,320.9207403
Vegan,male,40-49,9.140338322,136.8819272,10.50262434,2.752460632,0.18139602,0.262207457,4.672820574,9842.965621,675.2809598
Vegan,male,40-49,12.35286715,142.3198354,13.36513895,2.917217936,0.146261093,0.254967405,4.617548132,14747.81423,817.5659339
Vegan,male,40-49,13.05662634,141.019555,14.03417445,3.035406358,0.17874413,0.226298454,4.424016275,13689.98414,456.1597359
Vegan,male,40-49,9.92093044,133.1897158,10.62176086,2.549002868,0.149015211,0.213159631,4.01299787,12429.42217,427.106576
Vegan,male,40-49,9.962486402,96.29087513,11.06947301,2.326417513,0.118282672,0.202804929,4.19365396,14040.39146,413.5212263
Vegan,male,40-49,12.60098881,104.993604,14.17579351,2.815326398,0.117282953,0.190011692,4.698374514,7195.957622,304.3613353
Vegan,male,40-49,10.82108998,126.2683414,10.70484464,2.507860371,0.150943306,0.204297554,4.496298976,16012.64084,687.7271934
Vegan,male,40-49,11.4295007,88.20400704,11.51399898,2.596338468,0.11644039,0.155946954,4.025705549,9425.558041,281.2831985
Vegan,male,40-49,11.11721065,139.092738,14.0952957,2.94773176,0.185932033,0.266757547,4.327541844,9812.731173,375.4300128
Vegan,male,40-49,10.69740069,221.9624411,9.095916927,2.399496164,0.144795124,0.206749875,4.92036625,8746.436947,262.3371811
Vegan,male,40-49,9.378465004,105.3061145,11.1248134,2.57152888,0.142064782,0.225171674,3.708615017,9658.933821,284.3838214
Vegan,male,40-49,13.18070512,116.4463063,16.3163472,2.932651516,0.158518584,0.231769492,4.187651239,11270.32006,449.0876222
Vegan,male,40-49,12.21929244,77.95822496,16.48061507,2.335598981,0.12223068,0.254880352,3.922042775,8502.07299,380.6983062
Vegan,male,40-49,12.62284191,85.40613488,9.469659611,2.43841757,0.11589331,0.233762422,5.12207716,17858.44867,403.3622817
Vegan,male,40-49,12.50767376,107.1423735,10.49697653,2.84358571,0.166587479,0.227346266,4.27163615,18387.03199,526.0806768
Vegan,male,40-49,11.57815291,129.5298178,11.69108678,2.644893189,0.162677182,0.219693419,3.852119353,8129.576797,214.7184383
Vegan,male,40-49,11.82654744,141.9866548,15.18282211,2.661500987,0.193383931,0.33303801,3.96426692,19584.19608,614.6866298
Vegan,male,40-49,11.12485956,125.190034,9.786986109,2.487867733,0.138977493,0.206209041,4.758314984,12946.40279,364.8846328
Vegan,male,40-49,10.65589057,287.5712595,11.70928513,2.753753006,0.205884508,0.225219982,5.132835542,14876.38899,530.597702
Vegan,male,40-49,10.77023258,80.43762915,9.282878749,2.200377753,0.106479465,0.17532369,4.31129674,10966.13276,326.2149935
Vegan,male,40-49,9.698706518,100.9841752,9.046748167,2.172581904,0.152312489,0.208735082,4.696891773,11940.27987,388.8680704
Vegan,male,40-49,9.517173615,136.4407135,9.418089953,2.633058568,0.161867357,0.226699085,4.084061826,20514.58486,439.6041778
Vegan,male,40-49,10.74277947,102.8158304,13.58164342,2.520500155,0.121053894,0.200120364,4.489334383,14547.88901,363.527784
Vegan,male,40-49,14.18541992,186.339694,15.14480979,3.572160361,0.233951727,0.33113986,5.49085733,11418.29374,385.2287535
Vegan,male,40-49,11.07833042,85.68152303,13.92152226,2.653988067,0.11698705,0.195887973,4.053674432,12340.03354,349.1861804
Vegan,male,40-49,8.896060091,79.1026572,8.899672426,2.348836828,0.09457931,0.156919926,3.862392694,17523.60504,544.3845134
Vegan,male,40-49,17.24826114,90.19682025,14.71945432,3.437645059,0.127583933,0.285217788,5.222565648,8976.129647,454.3496243
Vegan,male,40-49,9.610346238,159.3001761,10.43517428,2.827434399,0.174437765,0.273251204,4.207831573,7163.49966,239.1509794
Vegan,male,40-49,10.12525397,298.1151443,9.886336802,2.694159791,0.237154637,0.287015512,5.229505017,15659.78127,415.2158713
Vegan,male,40-49,10.75747585,141.7502018,10.42362993,2.722797325,0.144176726,0.202825083,4.542401919,7846.57704,306.3895229
Vegan,male,40-49,11.07253886,160.2194417,8.948642737,2.665695632,0.200797179,0.263151105,4.126516711,18152.23003,440.0479287
Vegan,male,40-49,11.36312845,148.2990776,10.77811745,2.787691119,0.161782897,0.240602599,4.623867132,10283.7294,247.7033272
Vegan,male,40-49,9.838823553,95.99410357,9.258855101,2.506925456,0.159130504,0.261917482,4.624119842,12018.37991,716.9122333
Vegan,male,40-49,17.44327137,105.5165086,15.87624467,3.396700909,0.147024372,0.261605331,5.302568612,14433.60074,464.2681539
Vegan,male,40-49,12.05058735,138.3511916,11.39078782,2.809814083,0.185191544,0.228962569,4.421081167,15821.7325,443.8789524
Vegan,male,40-49,12.34185265,109.2818314,16.0802299,2.452797496,0.133236497,0.22339887,5.249370404,14001.94828,343.3815741
Vegan,male,40-49,12.65569787,89.85110394,14.70395201,2.970794074,0.191424052,0.28180079,6.515876218,12936.25422,391.1262147
Vegan,male,40-49,10.97293599,105.1711583,9.773207067,2.669507466,0.128796813,0.211527555,4.90150974,9267.694704,231.7370961
Vegan,male,40-49,15.61770361,114.8632983,11.27504533,2.903171856,0.149262162,0.261129153,3.786916142,13534.09917,392.8680469
Vegan,male,40-49,15.51309945,75.15155382,9.299577647,2.448658602,0.126589042,0.228133989,4.40793193,12333.72233,343.7768765
Vegan,male,40-49,10.52872562,177.5181751,9.884603857,2.582686915,0.157163225,0.214935121,5.034012422,14598.06594,370.1569743
Vegan,male,40-49,11.44903542,148.7965185,10.27313725,2.836481427,0.17567526,0.247521791,4.210973853,15572.77593,471.1648257
Vegan,male,40-49,11.4256508,166.4149682,14.39747483,2.778273447,0.191861829,0.295220242,4.571301136,12654.14729,444.2215599
Vegan,male,40-49,11.2493778,172.3623712,12.18901312,2.900933678,0.197560839,0.275246703,4.166808207,10960.21713,409.6093719
Vegan,male,40-49,11.47614109,93.57595263,9.521866935,2.264751152,0.11154839,0.176359018,3.7942641,16103.9559,398.3270691
Vegan,male,40-49,10.34017089,186.0374712,10.06990987,2.862504575,0.226442574,0.260455196,4.467339339,13039.19859,452.3050688
Vegan,male,40-49,10.51707507,149.890813,10.96282775,2.82424464,0.165383062,0.237076866,5.103842091,10095.33218,272.0620824
Vegan,male,40-49,14.88164224,130.7273788,12.23241761,3.10901004,0.137363519,0.262552121,4.974316358,13249.72209,786.0752528
Vegan,male,40-49,13.88442991,85.3173065,14.62516682,2.56913731,0.107538832,0.21758128,4.359297022,17795.22369,359.6354252
Vegan,male,40-49,12.66093373,239.7881733,12.44413242,2.799863527,0.114553603,0.18066868,5.983890431,16770.83726,536.4479285
Vegan,male,40-49,12.44127104,81.48520343,10.58803608,2.537417205,0.112695447,0.194893615,4.018082653,13470.77142,411.1672533
Vegan,male,40-49,12.25538887,197.2554929,15.00001726,3.237803748,0.251523277,0.331432278,4.464210472,11144.08141,468.0084396
Vegan,male,40-49,11.53194173,78.25746989,9.535055131,2.393519385,0.09133303,0.178150207,4.086658454,16344.35446,447.3255816
Vegan,male,40-49,11.13042964,185.2760133,11.14556733,3.03117731,0.232432678,0.299313988,4.840953611,22041.4678,411.8748418
Vegan,male,40-49,14.13177635,114.7581887,11.15449277,2.69249176,0.126118169,0.244850841,4.49589506,11918.97477,461.2247907
Vegan,male,40-49,12.05475602,168.5638867,13.07070492,3.098479057,0.184024831,0.251554975,5.510652494,10036.96524,410.6665993
Vegan,male,40-49,11.79019328,98.45393863,10.35896938,2.302362081,0.128462282,0.222367684,5.037578736,15154.78517,376.63598
Vegan,male,40-49,9.777819102,88.91644745,9.115684483,2.134580066,0.100005806,0.180742651,4.028179537,8679.95117,272.0637472
Vegan,male,40-49,10.85478535,95.046032,9.784947043,2.189631559,0.1145173,0.194450545,4.535393143,13971.42215,441.5215038
Vegan,male,40-49,12.09145816,81.61717618,14.58277851,2.554552876,0.1085941,0.200899248,3.878645341,13180.53828,352.6198329
Vegan,male,40-49,9.990102941,108.7941077,10.87431685,2.492863731,0.096233885,0.208632075,4.465342552,9397.643222,684.4552478
Vegan,male,40-49,10.91238863,137.0513811,10.35277234,2.621015396,0.152913851,0.214861925,3.964411351,17969.68269,544.9432774
Vegan,male,40-49,13.004575,110.3982371,15.54273411,2.474947198,0.113053839,0.258077367,3.889754396,12652.81993,345.9582567
Vegan,male,40-49,10.25341242,84.92200288,9.740893553,2.356614169,0.113780641,0.187775565,4.915189653,22454.57266,448.3510345
Vegan,male,40-49,10.58786851,124.4969199,10.62051472,2.469110642,0.173764421,0.246740473,5.274512149,12812.97781,542.3704742
Vegan,male,40-49,10.2995975,92.10245386,10.3283905,2.470396355,0.145015946,0.205566902,4.002608748,10624.2255,250.4811277
Vegan,male,40-49,12.58518909,154.7372611,10.47852507,2.702138423,0.196860785,0.259817933,4.176160988,16424.25853,369.3473969
Vegan,male,40-49,12.47466325,74.93898674,13.17209816,2.546624336,0.110530855,0.175134549,3.985201613,18787.12055,442.6338155
Vegan,male,40-49,13.71748922,135.6352333,10.3989094,2.771357669,0.165683676,0.287893756,3.910855314,12862.67829,444.2883605
Vegan,male,40-49,9.874527354,195.6733005,8.25934462,2.351319711,0.117103001,0.191077202,4.525085726,7766.927409,198.9493966
Vegan,male,40-49,12.73856173,116.7952884,11.49927648,2.70523663,0.130914803,0.199063698,4.51595194,18298.9299,589.7062874
Vegan,male,40-49,11.82504897,78.86702646,13.58901956,2.744172152,0.109822668,0.18336653,4.747724477,7743.111229,270.7072689
Vegan,male,40-49,11.00784636,91.40377511,10.01613529,2.509906613,0.112548573,0.174270847,4.268529866,12863.96758,407.7001114
Vegan,male,40-49,14.8100794,77.68324102,9.469183357,2.496752021,0.110839583,0.173567642,3.952722105,12514.80166,325.0541786
Vegan,male,40-49,10.6943798,102.7541833,10.35294545,2.194021032,0.11644699,0.186698411,4.410406147,11394.19616,282.5146624
Vegan,male,40-49,10.1170416,126.2836319,8.96884199,2.674773703,0.191774675,0.241213172,3.940517517,10690.57993,304.0687439
Vegan,male,40-49,9.687962613,88.30342284,9.87392532,2.331139136,0.11614004,0.172042415,4.025222149,17987.8911,368.2177448
Vegan,male,40-49,10.85342006,103.4677642,11.02267127,2.462340791,0.115436603,0.191216693,4.148386483,9568.752451,391.5379655
Vegan,male,40-49,10.93074285,115.7604248,10.75121771,2.382897852,0.144352051,0.238221459,3.937689808,10468.59893,396.5730219
Vegan,male,40-49,9.047884873,102.7475568,11.37950099,2.384988393,0.127951989,0.157362778,4.539666756,19919.57151,434.0612394
Vegan,male,40-49,12.13259178,99.58018064,11.51423744,2.597958452,0.123218567,0.174663927,3.851206528,14581.37689,409.5385402
Vegan,male,40-49,17.88126227,241.7270372,13.12686379,3.547399649,0.195943204,0.386177568,5.081247904,15688.21708,451.1614544
Vegan,male,40-49,9.391999879,145.9856353,10.435786,2.944913174,0.228259587,0.260859878,4.475670911,14438.39676,909.7856659
Vegan,male,40-49,13.8543343,129.6665227,16.05226367,3.208637189,0.128102603,0.205669046,4.732202129,10968.69261,309.9121273
Vegan,male,40-49,10.89404531,142.9698998,8.90750343,2.615504991,0.167199503,0.220774398,4.185741527,19575.83064,455.0858478
Vegan,male,40-49,11.52933153,90.43112088,13.32737835,2.416591351,0.167207653,0.209882918,4.258165394,9458.898524,277.8775168
Vegan,male,40-49,9.979214125,109.3967175,10.4130479,2.6851662,0.146571742,0.191546618,4.1507621,7818.021177,283.2788973
Vegan,male,40-49,9.566710213,123.3956211,10.05333521,2.582733878,0.137507455,0.215459814,4.515428508,8076.581386,375.7767063
Vegan,male,40-49,10.40628673,72.87854032,8.409638054,2.217147743,0.118374173,0.168770936,4.469650865,8782.571102,216.3256555
Vegan,male,40-49,11.43629294,111.606917,10.50160772,2.473512825,0.142975601,0.209128843,5.07697604,10127.55162,422.5764582
Vegan,male,40-49,10.29208935,155.5451456,16.77804255,3.212547241,0.253271185,0.316188122,6.69791154,9752.716863,259.4520285
Vegan,male,40-49,10.76326482,105.1787032,10.62753023,2.59494263,0.103481292,0.211390098,4.716215311,12678.19411,373.2405753
Vegan,male,40-49,11.22379797,141.0821423,10.70180748,2.876031853,0.162567492,0.220000497,4.647840913,24252.89316,600.8951593
Vegan,male,40-49,13.12715332,140.3828166,14.59964358,2.866195221,0.155911697,0.230762222,5.23065729,9978.468208,293.1311461
Vegan,male,40-49,20.22005557,127.1478138,18.31109409,3.687019742,0.128749308,0.355286677,4.433500999,9247.092682,413.1797411
Vegan,male,40-49,12.70836712,104.9427069,14.38452072,2.751576539,0.130844529,0.200085967,4.642574458,8367.689171,253.7203721
Vegan,male,40-49,11.70941976,106.7764022,12.95523335,2.603726568,0.12040391,0.200821009,4.803555101,14031.17448,341.7339455
Vegan,male,40-49,10.31479981,160.1135408,8.751240942,2.695542042,0.165776604,0.224447253,4.526206156,19161.55487,458.1217948
Vegan,male,40-49,9.331114327,83.53750571,9.652577013,2.25641014,0.123258019,0.205765154,4.552741502,12301.09437,355.8984828
Vegan,male,40-49,9.525234807,120.2068926,11.49169817,2.728337916,0.219653527,0.263366739,6.191649007,18212.63308,623.0470975
Vegan,male,40-49,10.6041409,88.95620009,10.29623222,2.426875164,0.104911327,0.213092574,4.149999392,10031.86673,350.7525206
Vegan,male,40-49,11.05333121,135.6532559,11.32814106,2.63167524,0.169686459,0.234132933,4.237440952,8393.588894,254.8334802
Vegan,male,40-49,10.18185956,90.21969214,9.086560923,2.712046643,0.136180563,0.188802708,4.651181302,10730.56818,372.242118
Vegan,male,40-49,11.24088392,166.205667,10.72096392,2.999363388,0.18953229,0.316360928,4.446751629,10396.36289,426.5947855
Vegan,male,40-49,10.23698498,126.5774645,11.92978508,2.765326179,0.16505784,0.226697955,4.839376428,15973.54988,441.9333591
Vegan,male,40-49,10.57838212,102.6017128,9.136872167,2.493411813,0.105216989,0.181934722,4.707916211,14796.61376,483.8650747
Vegan,male,40-49,9.782959305,89.97077238,9.166939259,2.442176479,0.09707538,0.17590102,4.10011448,14651.28627,443.0518116
Vegan,male,40-49,10.38985712,124.1634073,8.846915507,2.486599375,0.181659325,0.255644707,5.080798747,38142.21495,651.0616187
Vegan,male,40-49,10.98946208,125.049088,10.43294603,2.610601789,0.153376981,0.224812861,4.369547293,11496.88756,507.0147404
Vegan,male,40-49,10.61624404,108.330714,9.409070408,2.514820546,0.150831468,0.193952649,4.333196828,17961.00811,498.527354
Vegan,male,40-49,11.15545132,128.7718541,9.235515165,2.797985365,0.1695845,0.242686151,3.784737962,16791.39717,774.3696151
Vegan,male,40-49,16.5894915,118.6184701,12.57204613,3.587635306,0.131622326,0.287489959,4.896195681,10502.1931,492.8930434
Vegan,male,40-49,11.54025126,132.0316604,12.52118235,2.819869718,0.179809213,0.239724167,4.623495327,9813.956133,296.8982125
Vegan,male,40-49,11.56336941,88.83830552,9.99806268,2.47311843,0.093595946,0.200287141,4.462611975,14963.33465,360.4890651
Vegan,male,40-49,13.53934886,135.6388479,14.09316682,3.408573658,0.170236304,0.266199686,4.421532916,18177.82075,743.6273843
Vegan,male,40-49,14.02454779,110.1760979,11.10346116,2.900310603,0.14188731,0.251125383,4.756544226,12223.79839,381.8154356
Vegan,male,40-49,11.49337662,93.04164854,13.52589044,2.412547473,0.105858446,0.174261887,3.992738895,14196.28214,406.2679411
Vegan,male,40-49,10.89618623,79.53049049,10.24167829,2.122606769,0.10096354,0.194359995,4.110081708,11248.70918,334.0996629
Vegan,male,40-49,10.01978672,102.3043146,8.894576551,2.524203163,0.117619522,0.164640698,3.80420489,11934.48224,321.9116419
Vegan,male,40-49,15.09500354,82.3128358,13.79809588,2.674966425,0.101862195,0.178371989,4.29134674,11923.86279,414.489815
Vegan,male,40-49,13.10152893,146.4021788,16.69168771,3.047384461,0.156556744,0.264442777,4.21872243,16457.9304,399.3205091
Vegan,male,40-49,9.071837615,112.6550454,9.408793805,2.73382124,0.149448404,0.224343068,4.538881087,12666.23748,728.1193671
Vegan,male,40-49,11.77981214,110.5164045,9.741756453,2.533190626,0.142324914,0.251182835,3.951901437,14899.43514,314.0753502
Vegan,male,40-49,11.69382156,128.6971525,12.27773889,2.721970374,0.157989443,0.215721054,3.922762426,14206.51953,355.9639773
Vegan,male,40-49,12.3504394,132.1577458,12.19853304,2.83488408,0.192781241,0.250943743,3.98045558,16540.29692,513.6330373
Vegan,male,40-49,12.73116533,79.84441126,10.17489938,2.681560857,0.107764166,0.221950196,4.488200669,17869.58322,459.3237665
Vegan,male,40-49,14.76500243,172.7097719,11.23031407,3.167727192,0.217183289,0.28745734,4.71722717,10999.8435,374.5489124
Vegan,male,40-49,8.933301194,204.6572243,8.243939653,2.211530938,0.097503918,0.177122997,5.050076582,13421.45905,468.6101106
Vegan,male,40-49,10.18515796,96.71332731,10.9076062,2.666137032,0.129682955,0.240291684,5.001354787,9567.002635,631.1248441
Vegan,male,40-49,12.3051238,112.3409566,10.88833248,2.582904764,0.149329653,0.245852821,3.897114019,13217.91207,357.1727043
Vegan,male,40-49,10.10539899,166.1645276,11.24215377,2.973481103,0.212407507,0.266486348,3.992138115,8429.594083,290.809559
Vegan,male,40-49,12.99636474,104.8082134,11.88438666,2.827943224,0.140668874,0.248900816,4.889170961,16441.00258,435.9192895
Vegan,male,40-49,10.64675466,277.672058,13.74004502,2.85313492,0.152635011,0.22639888,6.047728842,12318.17294,413.4454291
Vegan,male,40-49,12.43159436,110.0350588,14.54972396,2.726017253,0.128813207,0.240290903,4.02542153,10674.87302,353.4287488
Vegan,male,40-49,10.27185444,81.94354266,9.259034047,2.344668777,0.117435698,0.191055493,3.956279087,12606.70284,407.5261644
Vegan,male,40-49,12.1223055,119.2293012,10.67474,2.711909341,0.153084267,0.204583536,4.178098212,13988.35069,454.5563923
Vegan,male,40-49,11.06935934,209.9839997,11.14807567,2.487951681,0.106465452,0.192408509,5.354061882,13816.82728,731.7832947
Vegan,male,40-49,10.74962057,258.6172577,9.05566717,2.704752233,0.184392573,0.286837214,4.703760655,10294.90131,393.4766855
Vegan,male,40-49,9.223473008,146.7932069,9.634834004,2.727668001,0.175999203,0.224113065,4.233332293,17533.1825,531.6298793
Vegan,male,40-49,10.5445631,120.5092173,10.19754643,2.570005081,0.155637509,0.249998947,4.324910301,11665.63648,701.7310799
Vegan,male,40-49,13.28856507,150.0971361,11.49438041,3.409659775,0.184935385,0.283884373,4.86789841,20888.61962,563.7360993
Vegan,male,40-49,11.49923881,71.74275533,9.414894945,2.248119198,0.111425755,0.167899143,3.514171145,12771.62261,366.2935584
Vegan,male,40-49,11.29959801,305.6387415,15.36375346,3.024205523,0.245310766,0.29902049,5.327541812,11042.84397,379.5015354
Vegan,male,40-49,11.08642349,117.8053264,10.25488697,2.450277025,0.143063385,0.216403186,4.59319323,9491.7801,316.461512
Vegan,male,40-49,10.84095611,170.4707893,10.68983918,2.724710171,0.241131804,0.319009911,4.609607918,10818.54585,394.9385387
Vegan,male,40-49,9.616608999,140.092202,10.80315447,2.783129513,0.162685034,0.229571386,4.182623825,13429.53943,432.8175154
Vegan,male,40-49,12.98204511,130.399832,13.57225557,2.92056544,0.164101478,0.223692153,4.363449103,9876.602212,253.1775847
Vegan,male,40-49,11.65712772,93.41530419,13.51547842,2.517194791,0.097760365,0.197366999,3.862810504,11095.16603,310.0696189
Vegan,male,40-49,15.00755206,208.4963272,18.59589737,3.3204402,0.222938887,0.331314627,5.477870705,10636.39961,292.2193252
Vegan,male,40-49,9.768287693,142.1081996,10.59928597,2.804035607,0.15461952,0.246493565,3.721363189,15473.52477,503.4125343
Vegan,male,40-49,12.99179456,174.4832534,12.0378719,2.918621202,0.208051809,0.274589039,4.634094773,14174.33888,468.4781711
Vegan,male,40-49,9.591772922,85.92605267,8.814928795,2.119361692,0.109970386,0.18803974,4.370365561,21151.77412,486.4472941
Vegan,male,40-49,9.985185685,122.0892275,10.14513873,2.527549022,0.141141044,0.195752392,4.203036271,11567.95097,405.286159
Vegan,male,40-49,12.97944094,135.8633205,12.01250745,3.094234939,0.179043152,0.240888358,4.662738423,7719.247145,292.8828137
Vegan,male,40-49,9.636190461,88.96054554,9.656015398,2.411190066,0.114709752,0.180483721,4.236317076,12931.21753,405.6856388
Vegan,male,40-49,9.589175812,215.7762974,10.17088924,2.597817925,0.121867045,0.171981099,5.613979035,38649.98495,620.0308446
Vegan,male,40-49,11.83284066,84.63397311,10.75157463,2.48345091,0.105304327,0.169648896,3.918609573,10611.06618,323.6656155
Vegan,male,40-49,9.561885248,292.4243707,9.72318419,2.62942417,0.190476573,0.252845629,5.547706211,15839.41223,414.8329464
Vegan,male,40-49,17.10190851,89.22748703,11.46797727,2.565202046,0.126323973,0.227985337,4.286675058,18918.7356,459.1134887
Vegan,male,40-49,11.98684314,113.2173081,13.26376969,2.486323071,0.137412136,0.204668815,5.045430808,11033.45258,424.0011187
Vegan,male,40-49,15.6496996,135.9649423,12.21195136,3.416116464,0.152770366,0.225244635,4.313078915,18990.63658,493.0048439
Vegan,male,40-49,12.12922069,143.347733,11.3665924,2.990412817,0.155847882,0.212066252,3.938381703,11700.277,334.0500464
Vegan,male,40-49,9.615140864,113.3555741,12.04289784,2.512400723,0.200835392,0.26767398,6.250070337,12059.49291,366.171566
Vegan,male,40-49,11.10220326,148.7510807,10.8129426,2.621593978,0.179657035,0.234998305,4.77552893,7672.196486,374.8220954
Vegan,male,40-49,11.40967463,210.432217,16.19139261,2.499392573,0.150989817,0.248378754,4.734581063,15225.72557,364.2322041
Vegan,male,40-49,19.42857135,76.55345041,13.74963966,3.558389992,0.107486594,0.308599048,4.023148114,14665.48165,488.659025
Vegan,male,40-49,10.89410491,150.7536114,12.55539918,2.785449034,0.166297824,0.251875206,4.545459075,12344.93346,429.0569792
Vegan,male,40-49,11.4118854,94.20681713,10.74714192,2.458245437,0.133862234,0.189959335,4.061145308,8140.705268,224.1804288
Vegan,male,40-49,10.82321117,103.2952922,9.562861772,2.44194197,0.116189803,0.226895089,5.49425469,13131.21197,310.3635423
Vegan,male,40-49,19.13209418,96.57768898,16.84676034,3.515862875,0.123465644,0.267069889,4.493669985,22590.76274,634.0569882
Vegan,male,40-49,11.29652151,221.6301776,9.315511718,2.369068617,0.134992925,0.165211286,4.919464905,18998.18883,619.0931986
Vegan,male,40-49,12.55333892,74.7168012,14.48971446,2.333144741,0.113154673,0.191228933,4.856357472,15150.48897,361.1331782
Vegan,male,40-49,13.22776838,92.70847523,15.16016007,2.559968954,0.099776521,0.163358552,5.051919833,16031.61804,361.0981383
Vegan,male,40-49,10.17655663,88.13548577,9.508143518,2.330083711,0.125086983,0.177207358,3.836450027,14131.44993,425.6588373
Vegan,male,40-49,9.85762508,93.80727589,10.73528977,2.41208579,0.114007589,0.179532356,4.139687766,13679.81769,347.828799
Vegan,male,40-49,12.73874239,189.4300192,10.35962329,2.787849696,0.139958921,0.202626537,4.803652456,17015.22459,439.0641309
Vegan,male,40-49,14.37843802,104.346429,10.56523238,2.681807069,0.138171139,0.216027518,4.261081871,10161.89672,477.0399544
Vegan,male,40-49,12.69910183,120.9206834,14.76044449,2.901894597,0.198292084,0.225579971,4.444839347,16014.0339,577.9371908
Vegan,male,40-49,9.782803179,107.3793167,9.158854326,2.462108527,0.141170751,0.231432022,3.847290071,12282.98399,376.1651752
Vegan,male,40-49,12.38374053,106.2426864,11.30417266,2.492519289,0.139160554,0.177224049,5.125256688,12985.33741,339.1044438
Vegan,male,40-49,10.9521683,121.8978435,9.162400965,2.314085283,0.104722728,0.164141005,5.105874028,8402.440595,260.0109968
Vegan,male,40-49,11.10755751,89.37133931,14.3033404,2.509852253,0.124006153,0.199104947,4.176673495,11123.29719,317.3415096
Vegan,male,40-49,11.06804646,138.1831278,11.0835733,2.497472671,0.147456328,0.203818197,4.945190122,14382.31598,362.2178761
Vegan,male,40-49,14.39424672,200.5996738,11.55615611,2.697429405,0.102228929,0.201678622,5.009122726,6941.618592,332.9235189
Vegan,male,40-49,11.28879676,214.7894644,11.19976358,3.006950405,0.226037375,0.308716945,4.764766856,8878.017811,233.5665949
Vegan,male,40-49,11.34336113,227.1527769,10.31225105,2.345677619,0.121921701,0.174098988,5.720880631,6863.819283,271.8915487
Vegan,male,40-49,11.00329714,335.0695543,11.24578017,3.150061546,0.233592317,0.283723403,5.489524201,12153.97102,449.7404109
Vegan,male,40-49,16.30578734,66.85823548,10.6729674,3.102786067,0.109926733,0.176879395,4.126631281,11203.00766,423.9110466
Vegan,male,40-49,11.01507239,136.1151384,10.22628767,2.706031074,0.150853001,0.254835024,4.120365434,15734.9562,398.860509
Vegan,male,40-49,9.836800647,101.1020182,9.480249962,2.385080508,0.098891838,0.170580721,4.379478361,9186.483233,367.0999878
Vegan,male,40-49,13.20502711,83.18298232,13.40628159,2.432709047,0.120220012,0.198066038,4.276558209,10067.65392,391.301179
Vegan,male,40-49,11.19487874,154.8932638,10.77144546,2.729098127,0.185686932,0.243345574,4.67184062,18835.50677,513.1678425
Vegan,male,40-49,10.42335185,180.6685684,13.42216141,2.929168639,0.198348879,0.255697639,5.093062147,36295.85678,603.7567275
Vegan,male,40-49,9.656699117,78.4040397,8.945627506,2.205599293,0.099947832,0.192559745,3.658364246,11174.23964,276.3777016
Vegan,male,40-49,11.92839775,138.8427098,11.4699313,2.906350726,0.148779863,0.220794078,4.73481804,13251.96294,408.5745721
Vegan,male,40-49,10.7027113,86.23924274,10.4173434,2.511974647,0.12692782,0.211931927,4.669800714,14651.53466,428.1911352
Vegan,male,40-49,13.06433526,108.0392089,12.20911559,2.763696127,0.111178015,0.202159578,4.572459578,12572.25094,530.2308049
Vegan,male,40-49,11.0793324,148.7899361,10.05520242,2.513225828,0.190290899,0.265848637,5.285376451,10238.68646,319.1951832
Vegan,male,40-49,11.62586844,102.3184639,10.16075603,2.87954529,0.141418389,0.190356541,6.133507256,13792.23618,383.8830737
Vegan,male,40-49,12.34069583,201.063297,11.50149411,2.809178972,0.201277808,0.269535793,4.878646863,15660.81598,432.0651901
Vegan,male,40-49,13.39221773,126.7078032,15.7014948,2.851229967,0.158892454,0.235828029,4.068387623,10528.7153,255.215675
Vegan,male,40-49,10.07501866,138.5870826,9.029377111,2.715483021,0.167776608,0.239145577,4.358253404,15563.20072,834.5855573
Vegan,male,40-49,9.915210216,87.44759404,9.582761563,2.439988663,0.114156661,0.18800927,4.553170859,13409.12474,381.2773576
Vegan,male,40-49,10.35521255,107.1175931,9.14221165,2.255352061,0.123308663,0.174095977,3.864438866,11527.04629,325.5643811
Vegan,male,40-49,11.87328856,278.1423678,10.39086125,2.759829892,0.170897468,0.253055819,5.470342258,11350.15602,330.1104955
Vegan,male,40-49,10.18695869,82.46812121,10.23946209,2.18469066,0.11680058,0.165367843,3.516122528,14972.41952,398.4642634
Vegan,male,40-49,11.49752333,107.7188447,11.78157656,2.153335914,0.123202176,0.200192698,4.475189112,42014.14083,794.5290086
Vegan,male,40-49,11.30401016,102.0395586,14.36713928,2.682714178,0.125395999,0.192755593,4.155916362,11367.56332,452.4211957
Vegan,male,40-49,11.12886131,184.2703311,16.0625964,3.03312154,0.195042303,0.293944586,4.991001142,7214.253291,236.4719064
Vegan,male,40-49,10.89818004,179.8745392,9.707217705,2.960609832,0.244371688,0.288454623,4.660945419,10594.4695,347.095214
Vegan,male,40-49,11.24584997,106.6964245,11.21397703,2.850446667,0.10081984,0.173566429,4.325678482,13024.32546,740.968537
